Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
08-Feb-19,2114,2142.8,2104.95,2123.15,2125.766530488727492812,72699,2334,154541101,35631,49.01,37.85,9.15
11-Feb-19,2123,2140,2114,2137.35,2124.469504920119082789,352024,3773,747864253,77839,22.11,26,14.35
12-Feb-19,2139,2148.3,2125.2,2129.7,2138.252374217013538088,39592,1682,84657688,15865,40.07,23.1,-9.3
13-Feb-19,2131.1,2154.35,2131.1,2140.25,2146.489889306027746000,62063,2202,133217602,22591,36.4,23.25,9.15
14-Feb-19,2140,2140,2107.1,2109.75,2115.841692208309853347,72757,1786,153942294,33131,45.54,32.9,-30.25
15-Feb-19,2110,2110,2078.6,2101.1,2090.978655930287069464,72526,4013,151650318,30458,42,31.4,-8.9
18-Feb-19,2103.05,2119.2,2086.1,2089.95,2095.803719527519477255,43769,1605,91731233,20265,46.3,33.1,-13.1
19-Feb-19,2091,2108.7,2078.15,2084.3,2093.936204427246915751,39799,1387,83336567,11146,28.01,30.55,-6.7
20-Feb-19,2085,2110,2081.65,2106.55,2096.968459019362238353,66263,1741,138951421,22949,34.63,28.35,21.55
21-Feb-19,2107,2119,2094.2,2115.15,2104.814256524923859824,51878,2237,109193554,16158,31.15,24.8,8.15
22-Feb-19,2120,2124.9,2089.1,2091.65,2108.781767852311278539,240235,4782,506603188,34990,14.56,35.8,-28.35
25-Feb-19,2098.45,2127.5,2098.45,2123.35,2113.805476582373185695,66830,2359,141265620,30253,45.27,29.05,24.9
26-Feb-19,2117.9,2124,2103,2110.25,2112.786069408447030824,61347,2113,129613087,23474,38.26,21,-7.65
27-Feb-19,2114,2124.75,2088.5,2091.6,2099.631166180004651282,77398,2097,162507253,19171,24.77,36.25,-22.4
28-Feb-19,2091.8,2106,2076.05,2082.15,2094.793310436097806906,63472,3596,132960721,26237,41.34,29.95,-9.65
01-Mar-19,2084,2114.9,2078.45,2083.2,2089.226507416028135034,117718,2044,245939566,69600,59.12,36.45,-0.8
05-Mar-19,2094,2110.6,2070.25,2107.5,2085.414467455888054385,110911,3831,231295404,38715,34.91,40.35,13.5
06-Mar-19,2107.5,2113.1,2091.95,2103.05,2097.969088309389255804,264366,2015,554631696,217463,82.26,21.15,-4.45
07-Mar-19,2110,2129.8,2096,2122.65,2114.832985593641331346,60390,2747,127714764,18159,30.07,33.8,12.65
08-Mar-19,2119.95,2130.8,2110.65,2127.6,2120.819585332419465387,58360,3206,123771031,15920,27.28,20.15,7.65
11-Mar-19,2128.55,2144,2122,2130.05,2133.789055604589585172,74778,4086,159560478,25237,33.75,22,1.5
12-Mar-19,2145,2174.9,2137.45,2170.6,2158.087674312950942117,129867,3191,280264372,59083,45.5,37.45,25.6
13-Mar-19,2172,2233,2172,2226.1,2212.647435321371156976,300447,10927,664783284,104114,34.65,61,54.1
14-Mar-19,2235,2247.25,2210.6,2223.25,2225.634215688435344162,90742,3959,201958500,20669,22.78,36.65,-11.75
15-Mar-19,2225,2260,2225,2251.5,2247.325176629542405164,106579,4999,239517670,55234,51.82,35,26.5
18-Mar-19,2260.55,2290.9,2250.3,2261.45,2262.434298551945610769,220779,4721,499497982,147763,66.93,40.6,0.9
19-Mar-19,2263,2276,2251.1,2267.7,2258.121917934377642518,238882,3677,539424680,194436,81.39,24.9,4.7
20-Mar-19,2270,2300,2262.45,2299.2,2287.433332394485206100,142018,4576,324856707,90609,63.8,37.55,29.2
22-Mar-19,2304.2,2306.75,2269.1,2274.85,2285.326160018758304457,115149,4163,263153022,43190,37.51,37.65,-29.35
25-Mar-19,2269.75,2287.7,2257.3,2282,2278.618270464363156139,530813,3706,1209520200,473360,89.18,30.4,12.25
26-Mar-19,2281.9,2315,2272.65,2310.2,2291.494395153471650848,190817,3490,437256086,115339,60.44,42.35,28.3
27-Mar-19,2311.2,2326.7,2280.3,2300.2,2305.602446674595060749,143787,4801,331515659,43833,30.48,46.4,-11
28-Mar-19,2300.2,2327,2285.75,2300.55,2307.819734749625255853,131423,3737,303300593,41661,31.7,41.25,0.35
29-Mar-19,2305.95,2321.8,2294.5,2316.5,2309.320924658156131398,110138,3083,254343988,46859,42.55,27.3,10.55
01-Apr-19,2325,2332.35,2304.45,2310.05,2320.063708013833652991,524518,5653,1216915176,491228,93.65,27.9,-14.95
02-Apr-19,2315.15,2316.6,2285.75,2296.5,2296.458975169559719507,69592,2186,159815173,35996,51.72,30.85,-18.65
03-Apr-19,2295,2315.45,2290,2295.25,2306.306283524904214559,52200,2030,120389188,13888,26.61,25.45,0.25
04-Apr-19,2295,2311.05,2280.05,2284.3,2297.280273378695730715,66428,2809,152603734,29548,44.48,31,-10.7
05-Apr-19,2295,2311,2282.4,2301.75,2293.293443177277058805,65062,3923,149206258,26728,41.08,28.6,6.75
08-Apr-19,2315,2322.95,2279.6,2288.9,2298.735758904109589041,45625,1771,104879819,17834,39.09,43.35,-26.1
09-Apr-19,2290,2299.65,2268.4,2290,2286.512592918622848200,40896,1755,93509219,9066,22.17,31.25,0
10-Apr-19,2255,2283.5,2240,2242.7,2253.098066319981534264,1914898,30542,4314452981,235635,12.31,43.5,-12.3
11-Apr-19,2249,2262.5,2237,2256.8,2251.864296909769925888,51679,2375,116374095,17143,33.17,25.5,7.8
12-Apr-19,2256.75,2271.6,2251.3,2265.15,2263.640356020942408376,47750,1940,108088827,16529,34.62,20.3,8.4
15-Apr-19,2266.1,2292,2265,2285.9,2284.449552481692432872,280212,3065,640130178,34609,12.35,27,19.8
16-Apr-19,2292.3,2308.15,2281,2304.75,2295.553051294536359464,285469,3746,655309234,33429,11.71,27.15,12.45
18-Apr-19,2306,2315,2284.6,2290.15,2299.533095114323806212,609803,4960,1402262180,396439,65.01,30.4,-15.85
22-Apr-19,2330,2330,2265.35,2268.25,2287.314722627808754789,204094,7900,466827211,63615,31.17,64.65,-61.75
23-Apr-19,2270.25,2290,2242.15,2245.65,2260.303646496735119242,198629,10232,448961853,48878,24.61,47.85,-24.6
24-Apr-19,2253.9,2282.85,2247,2279.5,2262.044683471136689201,79582,5203,180018040,27912,35.07,35.85,25.6
25-Apr-19,2283,2298.8,2258.6,2264.85,2285.803435753639653009,152281,8035,348084433,83206,54.64,40.2,-18.15
26-Apr-19,2269.9,2280.25,2256,2275.25,2258.384347373535703840,434253,3332,980710178,29241,6.73,24.25,5.35
30-Apr-19,2280.1,2321.2,2279.7,2315.5,2307.614806538381957376,120825,11101,278817559,47144,39.02,41.5,35.4
02-May-19,2321,2358.75,2320,2353.95,2342.516845289985128967,195010,6824,456814210,90416,46.36,38.75,32.95
03-May-19,2361.2,2376,2360,2368.8,2371.135873015873015873,96075,3668,227806879,39832,41.46,16,7.6
06-May-19,2358,2358,2320.4,2328.4,2337.420830116193668669,106202,4750,248238767,45293,42.65,37.6,-29.6
07-May-19,2363,2363,2322.05,2327.45,2340.536093238514505023,70872,3769,165878474,24283,34.26,40.95,-35.55
08-May-19,2324,2325,2288,2308.65,2303.317748792777661137,76208,3425,175531239,34270,44.97,37,-15.35
09-May-19,2313,2313,2271.4,2291.2,2286.927514104306701174,107414,5421,245648032,52024,48.43,41.6,-21.8
10-May-19,2292,2325,2290,2296.75,2308.162132341977873423,100603,4010,232208035,39734,39.5,35,4.75
13-May-19,2296.75,2312,2280.05,2289.4,2300.427519611231553921,95481,5339,219647120,40453,42.37,31.95,-7.35
14-May-19,2295.05,2311,2275.05,2290.2,2289.749705806091309811,50137,4200,114801181,15982,31.88,35.95,-4.85
15-May-19,2306.8,2307.2,2283.2,2288.9,2298.503524364082133006,68523,2963,157500357,31114,45.41,24,-17.9
16-May-19,2288,2322.75,2280,2313.8,2299.862374795922869876,45326,1970,104243562,18592,41.02,42.75,25.8
17-May-19,2317.9,2369,2311.45,2361.65,2336.195824073595534652,135443,8706,316421371,52867,39.03,57.55,43.75
20-May-19,2400.05,2439.65,2380.1,2432.95,2405.696404605816868281,219809,9132,528793721,68821,31.31,59.55,32.9
21-May-19,2433,2449,2399.95,2403.8,2433.782167434880480222,466450,10414,1135237692,327432,70.2,49.05,-29.2
22-May-19,2417.5,2426,2395.75,2405.1,2411.912087169752690278,148033,4872,357042582,81644,55.15,30.25,-12.4
23-May-19,2410,2439.3,2321.7,2334.35,2386.382390437526559914,221198,9891,527863012,63898,28.89,117.6,-75.65
24-May-19,2356,2385,2341.4,2372.3,2364.474171037628278221,109625,4575,259205481,26237,23.93,43.6,16.3
27-May-19,2406,2420.65,2372.5,2408.1,2402.311195703895044524,102977,5121,247382800,41213,40.02,48.15,2.1
28-May-19,2410.25,2419.6,2388.05,2416.25,2404.150865396161037446,58297,3009,140154783,22181,38.05,31.55,6
29-May-19,2416,2431.55,2410,2415.75,2420.287475888674565996,58064,3161,140531572,19725,33.97,21.55,-0.25
30-May-19,2429.95,2447.15,2412.3,2439.25,2434.996537804688712932,64410,2968,156838127,18981,29.47,34.85,9.3
31-May-19,2450.1,2463.95,2359.5,2424.9,2431.205549338652839657,143873,6457,349784836,31858,22.14,104.45,-25.2
03-Jun-19,2434.5,2459.2,2426,2454.55,2447.214572738459528035,91829,8423,224725267,45970,50.06,33.2,20.05
04-Jun-19,2457,2465,2442.05,2454,2455.941795012698459847,67331,3187,165361017,16959,25.19,22.95,-3
06-Jun-19,2460,2470,2414.5,2425.05,2443.814405491274226879,109847,4410,268445681,34402,31.32,55.5,-34.95
07-Jun-19,2425.05,2452.95,2410,2448,2436.168860510805500982,71260,4050,173601393,22985,32.26,42.95,22.95
10-Jun-19,2465,2466.9,2434,2442.6,2446.132170886878976273,55171,2853,134955558,18004,32.63,32.9,-22.4
11-Jun-19,2453,2459.6,2441.95,2449.35,2444.896441717791411042,411575,2289,1006258253,13633,3.31,17.65,-3.65
12-Jun-19,2448.75,2448.85,2425,2427.4,2435.089614111231672370,35943,2099,87524426,15020,41.79,23.85,-21.35
13-Jun-19,2445,2454.15,2415,2447.3,2436.471342281053550998,162574,4561,396106892,17496,10.76,39.15,2.3
14-Jun-19,2454.9,2458.65,2425.75,2436.45,2443.330768352923914638,61339,2675,149871466,25589,41.72,32.9,-18.45
17-Jun-19,2437,2439.95,2417.9,2421.8,2426.761559452220930820,118734,5518,288139107,87689,73.85,22.05,-15.2
18-Jun-19,2440,2440,2403.6,2416.8,2416.397433715220949263,76375,4256,184552354,29482,38.6,36.4,-23.2
19-Jun-19,2418.35,2443.4,2416.25,2429.45,2432.516897258363748802,82469,3039,200607236,29822,36.16,27.15,11.1
20-Jun-19,2429.45,2436.35,2416,2426.05,2427.432677927872710779,81578,2759,198025103,45351,55.59,20.35,-3.4
21-Jun-19,2426,2428,2406.9,2415.35,2414.310454435255771354,74246,3189,179252894,34319,46.22,21.1,-10.65
24-Jun-19,2408,2431,2408,2416.75,2423.843964866827053112,140494,2075,340535534,19756,14.06,23,8.75
25-Jun-19,2424,2441,2403.4,2428.65,2423.153308812165796062,64706,4036,156792558,30916,47.78,37.6,4.65
26-Jun-19,2428.5,2470,2422.45,2467.1,2432.788724331511301521,324912,3058,790442250,31952,9.83,47.55,38.6
27-Jun-19,2467,2494,2456.65,2466.45,2475.628010222164188848,107218,7218,265431884,38192,35.62,37.35,-0.55
28-Jun-19,2462,2473.85,2438,2446.4,2453.437403352508195707,64668,3956,158658890,28506,44.08,35.85,-15.6
01-Jul-19,2451.1,2489,2451.1,2485.65,2477.394674517500817795,76425,4210,189334888,34117,44.64,37.9,34.55
02-Jul-19,2490,2497,2466.2,2494.35,2483.342674831004274151,65978,3473,163845983,24656,37.37,30.8,4.35
03-Jul-19,2495.15,2502.9,2484.25,2489.5,2495.972467227448527628,78343,3616,195541971,31355,40.02,18.65,-5.65
04-Jul-19,2499.9,2499.9,2472.6,2483.65,2483.089144432286844541,95048,4386,236012657,36603,38.51,27.3,-16.25
05-Jul-19,2492,2495,2460.35,2475.4,2476.356556093565560935,83022,3613,205592074,36123,43.51,34.65,-16.6
08-Jul-19,2472.4,2472.4,2397.75,2407.85,2428.666196309221187552,381979,6711,927699485,303876,79.55,74.65,-64.55
09-Jul-19,2408.8,2410.55,2372.4,2379,2388.010529185265955634,234776,14085,560647560,147567,62.85,38.15,-29.8
10-Jul-19,2384.9,2397.15,2365.45,2386.25,2387.056518469525509418,110371,5009,263461815,56872,51.53,31.7,1.35
11-Jul-19,2397,2413.55,2395.85,2407.8,2407.374629080118694362,70096,3480,168747332,29306,41.81,17.7,10.8
12-Jul-19,2415.25,2418.3,2386.7,2393.45,2399.147114939870490286,69184,3937,165982594,31622,45.71,31.6,-21.8
15-Jul-19,2412.9,2412.9,2377.75,2396.1,2390.411380265681608297,42231,3099,100949463,24830,58.8,35.15,-16.8
16-Jul-19,2414.8,2418.4,2382.55,2392.15,2395.419616234964808016,98602,5184,236193165,50261,50.97,35.85,-22.65
17-Jul-19,2398.8,2411.5,2391,2397.7,2401.075464407226939860,106103,3928,254761310,68573,64.63,20.5,-1.1
18-Jul-19,2400,2429.35,2400,2403.9,2406.893934991416954657,1455777,12862,3503900832,846600,58.15,29.35,3.9
19-Jul-19,2424,2424.4,2368.1,2375.95,2385.038516284807524013,94843,6438,226204208,44934,47.38,56.3,-48.05
22-Jul-19,2353,2353.75,2281.9,2297.05,2298.908458594705487828,253470,13410,582704327,117614,46.4,71.85,-55.95
23-Jul-19,2297.05,2297.1,2242.05,2263.95,2260.708551702853615742,174971,9616,395558436,59292,33.89,55.05,-33.1
24-Jul-19,2263,2292.75,2250,2279.8,2269.183395420869783600,191128,8032,433704484,117411,61.43,42.75,16.8
25-Jul-19,2285,2315.45,2280.45,2285.8,2297.277686029764762361,104150,4885,239261471,47212,45.33,35,0.8
26-Jul-19,2285,2293.4,2273.15,2276.3,2284.803384213377521430,94143,5992,215098245,47815,50.79,20.25,-8.7
29-Jul-19,2278.35,2278.35,2223.1,2244.6,2246.977247923834073026,96211,7368,216183928,43950,45.68,55.25,-33.75
30-Jul-19,2254,2270.3,2240.3,2253.35,2257.983754453633184061,61186,3589,138156994,22461,36.71,30,-0.65
31-Jul-19,2250,2266.8,2234.1,2251.8,2249.114735554876184653,98130,8396,220705629,48569,49.49,32.7,1.8
01-Aug-19,2233,2241.35,2197.15,2217.85,2219.739938759431778494,123121,7539,273296601,67367,54.72,44.2,-15.15
02-Aug-19,2211,2223.55,2182.15,2214.95,2199.694139543762527441,1320102,9717,2903820633,1093217,82.81,41.4,3.95
05-Aug-19,2201,2201,2162.35,2179.4,2177.554632144901134156,124057,5726,270140895,56490,45.54,38.65,-21.6
06-Aug-19,2168.7,2209,2160,2188.7,2188.534819500449098935,104654,5315,229038923,28871,27.59,49,20
07-Aug-19,2189,2202.6,2165.85,2184.65,2187.868372113375559274,182826,6738,399999223,82356,45.05,36.75,-4.35
08-Aug-19,2191,2244.65,2183.2,2235.55,2212.153728973011228778,231726,7353,512613535,125905,54.33,61.45,44.55
09-Aug-19,2249.45,2288,2240.15,2281.75,2274.463763981683056827,133210,5354,302981318,54066,40.59,47.85,32.3
13-Aug-19,2282,2282,2202.65,2220.2,2226.359775439407001637,242429,10310,539734174,138109,56.97,79.35,-61.8
14-Aug-19,2247,2247,2204.1,2229.9,2224.344388849177984274,146895,6249,326745069,89377,60.84,42.9,-17.1
16-Aug-19,2220,2232.8,2205,2226.65,2224.004594367592479594,139301,4592,309806064,82237,59.04,27.8,6.65
19-Aug-19,2235.5,2241.55,2202.1,2206.7,2228.333818187728037314,123061,5661,274220988,61287,49.8,39.45,-28.8
20-Aug-19,2212,2228.1,2207,2222,2216.733405246909901426,335588,4413,743909130,292022,87.02,21.1,10
21-Aug-19,2217,2241.05,2214.7,2226,2228.860313901345291479,80280,4236,178932906,36123,45,26.35,9
22-Aug-19,2226,2226,2168,2173.75,2198.746780387414338149,94266,6623,207267064,46995,49.85,58,-52.25
23-Aug-19,2161.6,2176.3,2139.5,2163.25,2155.876608043893597217,102065,5123,220039546,23785,23.3,36.8,1.65
26-Aug-19,2204.9,2265,2167.5,2255.95,2222.819276483595234390,212103,10323,471466637,65021,30.66,97.5,51.05
27-Aug-19,2259.9,2272.4,2240.8,2259.4,2257.179280062409450573,224325,10469,506341742,128414,57.24,31.6,-0.5
28-Aug-19,2255,2256,2225.2,2247.9,2238.214349566636868902,205832,10688,460696136,134289,65.24,30.8,-7.1
29-Aug-19,2249.9,2254.5,2221,2227.6,2237.547811528342501793,83620,4462,187103748,34631,41.41,33.5,-22.3
30-Aug-19,2235,2260,2223.25,2228.9,2242.417799323620558848,77767,4647,174386105,21670,27.87,36.75,-6.1
03-Sep-19,2225,2225,2196.4,2209.35,2208.854385238630315216,84545,5468,186747594,37207,44.01,28.6,-15.65
04-Sep-19,2210,2274.75,2200.05,2247.55,2249.247305445835784519,190384,8661,428220699,69940,36.74,74.7,37.55
05-Sep-19,2255,2272,2226.9,2234.7,2246.353282151328439697,142498,5646,320100850,33930,23.81,45.1,-20.3
06-Sep-19,2233,2256,2221.05,2245.15,2239.262155466088572313,90412,5065,202456170,28510,31.53,34.95,12.15
09-Sep-19,2255,2261,2216.25,2248.2,2238.675908475536453884,448361,4535,1003734969,365981,81.63,44.75,-6.8
11-Sep-19,2271,2271,2241.9,2248.85,2252.982371472618808231,59676,2846,134448976,20275,33.98,29.1,-22.15
12-Sep-19,2250,2288.5,2249,2270.3,2273.235212385867407701,100760,5707,229051180,32549,32.3,39.5,20.3
13-Sep-19,2252,2266.9,2237.3,2256.25,2252.790382918651844009,113340,6494,255331262,50215,44.3,29.6,4.25
16-Sep-19,2256.25,2259,2240.65,2243.15,2245.323758264262196682,453156,3992,1017481933,409681,90.41,18.35,-13.1
17-Sep-19,2255,2255,2198.3,2208.6,2217.158283072589780485,97989,5894,217257123,38515,39.31,56.7,-46.4
18-Sep-19,2215.15,2229.35,2180,2186.95,2206.034594245069511800,182487,5825,402572635,123553,67.7,49.35,-28.2
19-Sep-19,1099.8,1108.35,1084.4,1100.4,1094.222619274603750607,162587,12016,177906373,62100,38.19,23.95,0.6
20-Sep-19,1108,1208.9,1107.1,1200.1,1146.403812253661781793,1334801,27720,1530220955,716899,53.71,101.8,92.1
23-Sep-19,1255.35,1285,1230,1258.45,1257.546617073812716994,957396,29747,1203970101,249243,26.03,55,3.1
24-Sep-19,1257.25,1261.65,1228,1255.05,1244.569633626507670413,600098,11804,746863748,82497,13.75,33.65,-2.2
25-Sep-19,1251,1251.05,1230.4,1239.7,1238.100284600192434293,493675,8733,611219158,125745,25.47,20.65,-11.3
26-Sep-19,1240,1274.95,1236.85,1242.35,1251.496294807370184254,373125,11875,466964555,71609,19.19,38.1,2.35
27-Sep-19,1249.8,1253,1237.75,1244.15,1246.343007523759239704,181824,6108,226615071,53262,29.29,15.25,-5.65
30-Sep-19,1240,1240,1216.9,1227.35,1229.988862006969569174,225265,8071,277073441,68971,30.62,23.1,-12.65
01-Oct-19,1234,1254,1221.6,1248.5,1241.409416883938442619,338286,10410,419951426,81583,24.12,32.4,14.5
03-Oct-19,1230,1243.75,1217.05,1223.05,1227.495820169007271243,264604,8604,324800304,109523,41.39,26.7,-6.95
04-Oct-19,1233.5,1239.85,1185.3,1188.95,1205.773290805981293973,310702,12667,374636173,116636,37.54,54.55,-44.55
07-Oct-19,1205,1219.45,1181,1187.65,1203.430722225833712539,538405,16402,647933118,202110,37.54,38.45,-17.35
09-Oct-19,1191,1230.3,1190.15,1228.5,1214.112719445232141476,310328,11673,376773172,130226,41.96,40.15,37.5
10-Oct-19,1225.4,1225.5,1197.3,1199.95,1204.149901913629952280,185041,6685,222817102,70876,38.3,28.2,-25.45
11-Oct-19,1213,1224.1,1189.1,1198.55,1204.769563952397041708,213096,7945,256731575,57223,26.85,35,-14.45
14-Oct-19,1205,1220,1198.2,1203.15,1210.997409065120090777,158630,4950,192100519,41238,26,21.8,-1.85
15-Oct-19,1210,1225,1207.3,1222.9,1219.131697522937921695,128499,4591,156657204,31420,24.45,17.7,12.9
16-Oct-19,1234.7,1235.5,1210.95,1221.2,1223.162696011697675591,158664,5754,194071886,49218,31.02,24.55,-13.5
17-Oct-19,1224,1229.5,1213.05,1220.8,1222.360426905726186529,138766,5733,169622067,41715,30.06,16.45,-3.2
18-Oct-19,1222.3,1233.85,1220.75,1229.2,1227.448522220048725837,224932,7158,276092451,99204,44.1,13.1,6.9
22-Oct-19,1257,1257,1232.8,1238.65,1243.733281880688075849,355019,13829,441548946,142366,40.1,24.2,-18.35
23-Oct-19,1246.2,1249.35,1234.1,1241.4,1242.793707432324758018,144329,4952,179371173,51748,35.85,15.25,-4.8
24-Oct-19,1248,1254.55,1227.5,1235.95,1240.997109194001990526,242147,8289,300503727,79457,32.81,27.05,-12.05
25-Oct-19,1237,1246.75,1220,1228.7,1238.527693449070797354,1582432,5886,1959885855,57883,3.66,26.75,-8.3
27-Oct-19,1239.5,1242.75,1235.05,1238,1238.494628896730548027,51293,3493,63526105,37205,72.53,7.7,-1.5
29-Oct-19,1239.7,1257,1237.35,1242.15,1248.285964707560257756,385635,7262,481382758,69978,18.15,19.65,2.45
30-Oct-19,1242.15,1262,1242.15,1248.45,1253.439235745290572716,189832,5307,237942877,60951,32.11,19.85,6.3
31-Oct-19,1255,1263.9,1227.65,1229.95,1247.837754100493123470,169126,6559,211041808,77632,45.9,36.25,-25.05
01-Nov-19,1240,1244.3,1228.2,1240.35,1237.141885812407510554,303413,4186,375364931,231898,76.43,16.1,0.35
04-Nov-19,1245,1250,1229.5,1236.65,1238.121254303248016763,200430,7974,248156643,77336,38.58,20.5,-8.35
05-Nov-19,1248,1248,1230.35,1239.4,1237.674019219599767675,151512,4311,187522466,62204,41.06,17.65,-8.6
06-Nov-19,1244.9,1259,1228.2,1257,1239.285543944796234667,429391,5333,532138059,310195,72.24,30.8,12.1
07-Nov-19,1259.75,1269.6,1249.8,1263.25,1261.855935944107721734,210691,6790,265861689,81320,38.6,19.8,3.5
08-Nov-19,1259.75,1267,1251.4,1254.7,1260.098704350161117078,148960,4275,187704303,50789,34.1,15.6,-5.05
11-Nov-19,1255,1268,1251,1263.9,1258.704169675776350298,131545,4055,165576240,53915,40.99,17,8.9
13-Nov-19,1263.9,1269.75,1254.2,1258,1261.441016090334054797,119202,5147,150366292,57525,48.26,15.55,-5.9
14-Nov-19,1259.5,1277.4,1257,1273.7,1268.033722149598494534,139226,3870,176543263,63616,45.69,20.4,14.2
15-Nov-19,1283,1285,1271,1278.3,1280.251642788350904705,234662,5938,300426411,138121,58.86,14,-4.7
18-Nov-19,1275,1280,1259,1262,1263.687727272727272727,121000,5544,152906215,59565,49.23,21,-13
19-Nov-19,1266,1275,1262,1272.4,1269.788527085393141489,153736,7271,195212209,70584,45.91,13,6.4
20-Nov-19,1275,1282.9,1267,1273.55,1274.788103152664543895,142895,7179,182160846,73479,51.42,15.9,-1.45
21-Nov-19,1271.8,1287.55,1268.2,1283.15,1281.419885292066034567,154828,4780,198399678,62491,40.36,19.35,11.35
22-Nov-19,1284,1284,1262.3,1265.45,1270.782331292563802710,116296,4390,147786902,76971,66.19,21.7,-18.55
25-Nov-19,1267.05,1279.25,1265.05,1271.45,1271.321285834664134879,1301847,4097,1655065802,1214262,93.27,14.2,4.4
26-Nov-19,1274,1279.5,1266.7,1274.65,1273.529884807650510758,73616,3113,93752176,28305,38.45,12.8,0.65
27-Nov-19,1282.95,1285.8,1271.3,1278.3,1277.894791618483741153,86476,4237,110507230,33375,38.59,14.5,-4.65
28-Nov-19,1282,1283.65,1262.25,1265.35,1269.827876216852069690,107963,4539,137094427,39299,36.4,21.4,-16.65
29-Nov-19,1268,1279.6,1252.05,1274.25,1263.388259354510265165,113929,6470,143936561,35946,31.55,27.55,6.25
02-Dec-19,1275,1276.4,1259.25,1265.35,1265.189759537957460987,108042,4612,136693632,44998,41.65,17.15,-9.65
03-Dec-19,1265,1267.6,1253.3,1255.65,1257.896676868076808493,73846,3751,92890638,37783,51.16,14.3,-9.35
04-Dec-19,1250.15,1256.9,1234.4,1251.65,1244.668796416750374627,121454,7387,151170004,52514,43.24,22.5,1.5
05-Dec-19,1254.1,1259,1240.1,1245.45,1250.400483730177973910,164968,6624,206276067,67435,40.88,18.9,-8.65
06-Dec-19,1255,1259.7,1238.5,1246.2,1248.880147359803520261,134365,5891,167805781,44735,33.29,21.2,-8.8
09-Dec-19,1252,1252,1238,1242.9,1242.347019782556881726,109086,7019,135522667,48976,44.9,14,-9.1
10-Dec-19,1249,1253.25,1245.35,1249.75,1249.438564156573635246,68364,3522,85416618,29066,42.52,7.9,0.75
11-Dec-19,1252.5,1254,1213.15,1248.7,1246.268394005049510269,111694,5923,139200702,49657,44.46,40.85,-3.8
12-Dec-19,1254,1269.9,1252,1263.45,1262.845489427156403711,177483,4908,224133606,73950,41.67,17.9,9.45
13-Dec-19,1267,1272,1259.2,1262.8,1266.959857089532341492,93765,4506,118796491,32175,34.31,12.8,-4.2
16-Dec-19,1264.3,1269.1,1248.6,1257.3,1253.819739346902914043,198041,9541,248307715,117255,59.21,20.5,-7
17-Dec-19,1261,1275,1255.75,1272.25,1269.670182398008789328,128565,4876,163235147,54296,42.23,19.25,11.25
18-Dec-19,1276,1298.8,1274.15,1292.35,1286.556973402975356349,282588,6472,363565562,139433,49.34,24.65,16.35
19-Dec-19,1300,1304.1,1286.65,1288.45,1296.133595314566408464,132325,6235,171510878,52939,40.01,17.45,-11.55
20-Dec-19,1289.4,1299.6,1280,1296.2,1291.942348629287525683,108046,5717,139589203,42225,39.08,19.6,6.8
23-Dec-19,1296.35,1303.7,1289.35,1302.3,1297.814838088616733962,74794,3495,97068763,23310,31.17,14.35,5.95
24-Dec-19,1302,1302,1287,1289.3,1293.585611684471000060,115983,3822,150033940,62354,53.76,15,-12.7
26-Dec-19,1297.4,1297.4,1265.1,1271.55,1279.164735487990384795,106498,4892,136228486,45371,42.6,32.3,-25.85
27-Dec-19,1278,1279,1270,1274.9,1275.153840615362461449,83333,3238,106262395,42217,50.66,9,-3.1
30-Dec-19,1280,1288.5,1274.8,1280.85,1279.356194063549137130,713086,6298,912290991,326730,45.82,13.7,0.85
31-Dec-19,1286.8,1286.8,1269,1271.8,1273.143423923824637968,45369,3413,57761244,23784,52.42,17.8,-15
01-Jan-20,1275,1280.4,1271,1279.05,1277.217287637044299848,44876,2304,57316403,21684,48.32,9.4,4.05
02-Jan-20,1278,1287.9,1277.5,1286.65,1284.666755914711323142,41084,2219,52779249,16449,40.04,10.4,8.65
03-Jan-20,1289,1289,1263,1268.1,1271.054527518106348054,1100857,5701,1399249274,1034354,93.96,26,-20.9
06-Jan-20,1265.8,1265.8,1236,1241.15,1251.677433173704832390,574250,8176,718775766,508762,88.6,29.8,-24.65
07-Jan-20,1258.3,1271.75,1252.2,1260.85,1265.811011669619653105,594878,6962,753003123,475489,79.93,19.55,2.55
08-Jan-20,1250,1261.3,1240,1257.05,1244.934772917937849851,2299367,6147,2862561934,2234314,97.17,21.3,7.05
09-Jan-20,1263,1275.8,1263,1270.8,1271.378546592489568845,143800,5603,182824235,68970,47.96,12.8,7.8
10-Jan-20,1283,1286.9,1275.4,1283.2,1282.200095179821877761,147090,6352,188598812,99770,67.83,11.5,0.2
13-Jan-20,1285,1296.6,1277.3,1287.25,1287.210951433968074072,4046429,6172,5208607723,189812,4.69,19.3,2.25
14-Jan-20,1293.5,1293.5,1278,1289.45,1287.405178680026490849,4766929,7044,6136969081,102679,2.15,15.5,-4.05
15-Jan-20,1289.45,1289.45,1274.05,1284.05,1280.353132299970309952,178511,5926,228557118,114295,64.03,15.4,-5.4
16-Jan-20,1283,1291.2,1279.4,1287.6,1286.247008862084728018,339085,6441,436147067,271704,80.13,11.8,4.6
