Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-Feb-24,4122.3,4145,4081.7,4102,4105.809709,39303,5405,161370639,20217,51.44,63.3,-20.3
16-Feb-24,4112.05,4147,4100.9,4129.2,4123.419008,132816,10303,547656019,23751,17.88,46.1,17.15
19-Feb-24,4119.15,4121.65,4055.1,4101.6,4089.562544,56840,7146,232450735,31404,55.25,66.55,-17.55
20-Feb-24,4089.9,4098.85,4011.1,4029.95,4048.018029,30284,10021,122590178,15464,51.06,87.75,-59.95
21-Feb-24,4018.85,4063,3980,3989.3,4021.810418,24380,3703,98051738,10230,41.96,83,-29.55
22-Feb-24,3968.35,4093.8,3968.35,4086.45,4030.30845,31762,3746,128010657,15700,49.43,125.45,118.1
23-Feb-24,4121.05,4128.95,4045.5,4051.95,4066.190299,171593,11165,697729792,19409,11.31,83.45,-69.1
26-Feb-24,4039,4050.85,3983.3,4000.4,4002.927793,19901,2847,79662266,8525,42.84,67.55,-38.6
27-Feb-24,3999.8,4124.65,3997.05,4102.8,4069.288337,334830,5170,1362519814,300046,89.61,127.6,103
28-Feb-24,4103,4154.25,4091.3,4116.4,4129.191863,33404,4110,137931525,12029,36.01,62.95,13.4
29-Feb-24,4100,4138,4068.8,4092.15,4104.277801,30529,3727,125299497,13197,43.23,69.2,-7.85
01-Mar-24,4095.4,4139.9,4087.85,4096.3,4105.805761,120954,9329,496613630,11641,9.62,52.05,0.9
02-Mar-24,4110.05,4127.8,4094.05,4106.9,4108.953485,7030,1576,28885943,5042,71.72,33.75,-3.15
04-Mar-24,4095.45,4114.1,4075.45,4081.6,4088.596158,108134,5352,442116257,86433,79.93,38.65,-13.85
05-Mar-24,4060,4062,3980.5,4011.35,4016.297853,120472,10784,483851435,79444,65.94,81.5,-48.65
06-Mar-24,4016.15,4071.95,3959.35,4065.3,4006.269712,70501,5841,282446021,45041,63.89,112.6,49.15
07-Mar-24,4060.1,4124,4039,4110.1,4099.213134,227716,15751,933456418,104730,45.99,85,50
11-Mar-24,4080.35,4153.05,4080.35,4121.5,4126.539394,105726,8750,436282504,60960,57.66,72.7,41.15
12-Mar-24,4117.3,4229.3,4117.3,4191.35,4200.229645,99915,7805,419665945,33533,33.56,112,74.05
13-Mar-24,4200.05,4241.05,4132.8,4148.4,4186.468454,46250,5633,193624166,17106,36.99,108.25,-51.65
14-Mar-24,4143.05,4213.7,4086.8,4207.15,4148.459859,50198,5222,208244388,10641,21.2,126.9,64.1
15-Mar-24,4202.85,4238.8,4177,4217.5,4210.634805,106409,7584,448049439,30835,28.98,61.8,14.65
18-Mar-24,4217.5,4254.45,4116.7,4144.75,4194.654976,39490,9176,165646925,19791,50.12,137.75,-72.75
19-Mar-24,4055.65,4055.7,3965.9,3977.55,4030.540341,25582198,41364,1.0311E+11,23490405,91.82,89.8,-78.1
20-Mar-24,3986,4018,3960.5,3970.45,3995.657417,136936,10788,547149344,68338,49.9,57.5,-15.55
21-Mar-24,3985.4,4008.45,3948.85,3974.05,3977.999584,64927,5295,258279579,38457,59.23,59.6,-11.35
22-Mar-24,3899,3938.4,3856,3913.1,3905.817574,275926,24449,1077716620,105781,38.34,82.4,14.1
26-Mar-24,3897.55,3946,3872,3877.1,3894.579845,203863,13166,793960731,154398,75.74,74,-20.45
27-Mar-24,3896.95,3896.95,3828.55,3837.5,3866.554206,71441,6226,276230499,49164,68.82,68.4,-59.45
28-Mar-24,3856.45,3914.65,3840.5,3883.55,3888.294579,80498,5802,312999937,13961,17.34,74.15,27.1
,,,,,,,,,,,,
